-0.24835,-0.50157,-1.4866,-1.7298,-0.88977,-0.64692,-0.97422,-1.8206,-0.78988,-2.5524,-0.65182,-2.529,-0.20929,-10.656,0.04809,0.15717,-0.30472,-0.4051,-0.11545,-0.38308,0.95112,-0.43622,-0.57375,-0.52899,-4.0507,-0.53598,-4.0647,-2.2435,-2.0507,-0.47936,0.2984,-0.26257,-0.50901,-0.036186,-0.44285,0.73243,-0.6257,-0.45083,-0.91134,-0.96306,-0.86929,-1.0368,0.35009,-2.46,-0.66884
-0.67566,-0.57827,-0.15111,0.02046,-0.37798,-1.5549,0.57503,1.2778,0.66558,-2.3352,0.76894,-0.58167,-0.26609,0.1948,-0.48957,-0.4285,-0.40777,-0.6873,-0.99426,-0.33536,-1.6306,0.081784,0.031992,0.39105,-0.65006,0.45136,-1.0629,0.055984,0.71454,-1.3464,-0.22436,-0.19732,-0.68695,-1.1567,-0.21884,-1.8215,-0.17401,-0.80715,0.46768,-2.5939,0.095965,-2.8153,-4.8253,0.31176,0.33021
0.21543,0.1336,0.46212,0.50684,0.27345,1.0109,0.59475,0.192,0.28575,0.46461,0.18908,1.0529,-0.36066,2.5343,0.0076377,-0.16796,-0.14814,-0.14619,0.00091354,-0.19022,0.60166,0.10089,0.082907,-0.015806,3.1956,-0.10999,3.2179,1.5013,0.19075,2.4755,-0.11537,-0.11101,-0.11643,0.0054961,-0.15144,0.42806,-0.022048,0.069727,-0.092715,1.4828,-0.15908,1.299,4.5363,0.13339,2.0896
0.12836,0.050212,0.032934,0.12003,0.043981,1.3132,-0.19614,-0.0091638,-0.15105,3.623,-0.3356,0.86324,2.2439,6.4824,2.1693,0.12868,0.083797,0.16469,0.29435,0.081605,0.72272,-0.047287,0.010525,-0.13411,1.3707,-0.15131,1.051,4.2244,0.81576,1.6656,-0.0060017,-0.021342,0.15373,0.2882,0.01035,0.62348,0.029837,0.21957,-0.082342,1.5101,0.037707,1.0797,2.8789,1.4957,-0.18386
0.4539,0.67834,1.1487,1.0794,0.71192,0.41061,1.1357,0.60357,0.92718,-0.12292,1.2366,1.6864,-2.1868,-8.3353,-1.6402,0.44666,0.48096,0.98425,0.89892,0.65817,0.44588,1.1717,0.67676,0.9815,-0.13582,1.2842,0.90307,-3.2219,-1.8324,-2.8157,0.35035,0.30903,0.68878,0.59872,0.49692,0.17405,1.0187,0.53896,0.89882,-0.63248,1.0507,0.15767,-1.0022,-1.6325,-2.2689
0.26592,0.25735,0.42273,0.51659,0.25316,0.7273,-0.085369,0.68025,-0.57157,1.784,-0.45445,0.80463,-0.11466,2.2595,0.57607,0.10736,0.36472,0.33843,0.34549,0.14093,-0.085312,0.093063,0.52453,-0.31608,0.34495,-0.28119,0.68394,-1.4287,0.74802,-0.62622,0.050941,0.42181,0.33241,0.30124,0.1164,-0.22186,0.26069,0.41481,-0.063911,-0.2774,-0.055503,0.67548,-2.5756,0.090518,0.88325
-0.0035325,-0.10229,0.010401,-0.012756,0.022357,0.1253,-0.1707,-0.030548,-0.33335,0.68036,-0.30828,0.25429,1.8853,7.5358,0.31044,0.036861,0.00057194,0.048883,0.033348,0.079404,0.10422,-0.10083,0.03691,-0.26678,0.7071,-0.23876,0.29269,3.2815,1.494,1.4956,0.03575,0.01861,0.057021,0.063472,0.06098,0.09682,-0.055479,0.071071,-0.15671,0.68205,-0.09781,0.33445,2.5561,1.8361,-6.718
-0.061524,-0.1161,-0.030156,0.012337,-0.084023,0.19265,0.0053562,-0.029418,0.21213,0.22075,0.30581,0.22295,4.0495,1.8235,-0.23005,-0.080026,-0.147,-0.034885,-0.0062461,-0.073522,0.1977,-0.063308,-0.055117,0.073793,0.55119,0.19905,0.45292,2.8152,0.59199,0.10535,-0.053996,-0.10283,-0.012996,-0.00028907,-0.0233,0.14679,-0.095405,-0.03239,-0.0742,0.66781,0.035352,0.48436,1.264,0.81151,5.3792
-0.19358,-0.54854,-0.1608,-0.19219,-0.3776,-0.040728,-0.18391,-0.24589,-0.057003,0.60889,-0.13469,0.78342,0.93736,-6.3497,0.18787,-0.18642,-0.4501,-0.17108,-0.17647,-0.31384,0.07127,-0.25529,-0.19216,-0.19249,0.9864,-0.14688,1.1514,0.9309,-1.7431,0.17286,-0.22419,-0.45719,-0.20566,-0.19967,-0.31017,0.16607,-0.3579,-0.21144,-0.3551,0.97912,-0.246,1.1305,0.85158,-1.7628,1.0429
0.18157,0.33051,0.072902,0.15338,0.079873,-0.35516,0.38287,0.35238,0.39278,-0.14065,0.68564,-0.057278,-0.0027647,-4.2337,-0.087034,0.12858,0.08602,0.20023,0.1573,0.053033,-0.17705,0.4003,0.346,0.49718,0.10579,0.78723,-0.068742,-0.18668,-0.22593,-0.42631,0.15564,0.0083638,0.30587,0.21461,0.082273,-0.14353,0.44966,0.35737,0.58317,0.31791,0.81122,0.094509,-0.40823,-0.79601,0.35329
0.0038418,0.13364,-0.043214,0.152,0.057316,-0.071284,-0.086486,-0.040476,-0.29021,-0.25748,-0.16711,-0.30641,-0.42894,4.1255,-0.11075,0.038437,0.13417,-0.15511,0.037189,-0.044145,-0.20049,-0.07986,-0.099601,-0.21896,-0.39048,-0.36116,-0.3977,-0.30003,0.69606,0.05914,0.037358,0.091502,-0.094106,-0.0073106,-0.040028,-0.13555,-0.024045,-0.044017,-0.082195,-0.23484,-0.13757,-0.2196,-0.1078,1.0555,0.61735
-0.0085796,-0.034942,0.060405,0.021709,0.020655,0.10621,0.050497,0.076702,0.083782,0.22936,0.27719,0.20516,0.26129,3.8843,0.13867,-0.0070081,0.014874,0.032261,0.064364,0.030895,0.047456,0.0075697,0.050586,-0.034813,-0.047673,0.1046,-0.004353,0.010812,0.6972,0.91754,-0.013821,0.059828,-0.085416,0.049997,-0.026579,-0.01161,-0.055529,0.016811,-0.16326,-0.18539,-0.14567,-0.11,0.063222,0.91086,-0.18348
-0.054009,-0.11651,0.11436,0.066725,0.034814,0.29434,0.052129,0.1552,0.18575,0.40332,0.25269,0.27583,0.65021,-2.305,-0.15756,-0.061744,-0.080162,0.083924,0.083925,0.036915,0.24758,0.010034,0.13398,0.016323,0.29918,0.24534,0.19049,0.50349,-1.9837,-0.7359,-0.069703,-0.07614,0.021039,0.041469,0.0073974,0.12381,-0.056604,0.021999,-0.091039,0.092632,0.030769,-0.02531,0.16951,-2.4113,-0.40308
-0.064906,-0.12811,-0.10349,-0.15499,-0.076519,-0.10375,-0.20557,-0.23293,-0.14406,-0.10784,-0.50321,-0.42587,0.082539,0.27419,0.031228,-0.055685,-0.10314,-0.043581,-0.089475,-0.037184,-0.059183,-0.16131,-0.15645,-0.070611,-0.12303,-0.31258,-0.42251,-0.036072,0.23775,0.15449,-0.011089,-0.021515,0.040486,0.028526,0.038215,0.0095667,-0.067689,-0.0077815,-0.025101,0.00065098,-0.08944,-0.2539,-0.0429,0.018966,0.56676
0.023537,-0.15256,-0.08664,-0.25796,-0.082759,-0.39645,0.28512,-0.62886,0.11829,-0.76456,-0.82201,-0.68305,-0.78494,-2.6168,-0.00064894,0.056855,-0.097652,-0.075154,-0.18488,-0.052302,-0.28846,0.19467,-0.42288,0.13435,-0.64288,-0.50527,-0.60319,-0.50402,-0.32531,0.44486,0.052198,-0.070628,-0.085515,-0.13158,-0.054657,-0.21429,0.044081,-0.2765,0.064758,-0.57025,-0.30532,-0.54637,-0.36396,-0.72189,0.28711
-0.052778,-0.19862,-0.1855,-0.21689,-0.21156,-0.216,-0.43247,-0.41136,-0.5323,-0.026577,-0.70801,-0.41272,-0.2603,1.8698,0.10451,-0.0068105,-0.18623,-0.062224,-0.15648,-0.10028,-0.17384,-0.16648,-0.42621,-0.2815,-0.10671,-0.71824,-0.37746,-0.34621,-0.12774,0.33277,0.033684,-0.13963,0.039286,-0.091615,-0.0091466,-0.046459,0.072854,-0.32252,-0.039272,-0.014501,-0.58668,-0.25412,-0.17057,-0.80573,-0.14815
-0.27076,-0.29105,-0.35535,-0.3918,-0.43312,-0.68538,-0.66269,-0.64098,-0.66239,-1.9328,-1.0485,-2.7644,-2.1546,-9.0299,-0.69393,-0.19833,-0.30657,-0.36219,-0.36138,-0.46392,-0.64396,-0.65068,-0.52835,-0.70654,-1.952,-0.7076,-2.9992,-2.0169,-0.94358,-1.4947,-0.079798,-0.23889,-0.14098,-0.15016,-0.28475,-0.32109,-0.40875,-0.25521,-0.5091,-1.1036,-0.4651,-1.7796,-1.1029,-0.23116,-1.1443
-0.023876,-0.4198,-0.99604,-0.92768,-0.48049,-0.87314,-1.5648,-2.4703,-2.3711,-2.8045,-4.1839,-3.5908,-2.8123,1.6978,0.06596,-0.1208,-0.25685,-0.52027,-0.63376,-0.23552,-0.58762,-0.9078,-1.8008,-1.6146,-2.3849,-3.7207,-3.403,-3.525,0.91984,-0.98826,-0.11374,-0.16081,-0.25614,-0.44108,-0.1234,-0.60616,-0.52355,-1.3523,-1.0772,-2.1422,-2.6909,-2.9429,-2.7596,1.1023,0.10116
-2.1802,-3.3252,-3.8872,-3.4059,-3.4028,-1.7521,-2.9078,-3.0411,-2.2603,-2.5887,-0.19816,-0.67568,-1.5463,2.2606,-1.698,-1.3592,-2.331,-3.2751,-2.7425,-2.7267,-2.039,-2.6191,-2.6907,-2.15,-1.7078,-0.77382,-0.11232,-0.30838,0.18136,-1.3572,-0.84762,-1.6233,-2.9629,-2.4158,-2.1188,-2.2747,-2.9319,-3.6241,-2.6819,-2.8165,-2.387,-2.1725,-2.5417,0.71655,-0.64429
0.50632,0.94232,0.94841,0.83862,0.8288,0.14397,0.55735,0.76141,0.44936,0.91451,-0.0052305,0.13808,0.47551,10.487,1.0537,0.046455,0.35049,0.56191,0.39725,0.48166,0.18805,0.052576,0.13859,-0.069387,0.29421,-0.042279,0.214,0.20067,1.8454,2.4957,-0.30801,-0.11676,0.33985,0.10146,0.053046,0.20691,0.15586,0.65075,-0.017026,0.51801,0.26,0.65118,0.67151,0.40946,0.097361
-2.5579,-2.4199,-1.8343,-1.7461,-1.3641,-0.15847,-1.4496,-0.35304,-1.003,0.33182,0.21558,0.98732,0.45017,-8.9787,-4.2207,-2.9911,-3.0831,-2.7094,-2.5646,-2.0903,-0.45137,-2.0681,-1.204,-1.4984,-0.60995,-0.23655,0.16718,-0.2606,-1.789,-4.6966,-2.9168,-2.7869,-2.3918,-2.2028,-2.1496,-0.6005,-1.6592,-0.55491,-0.89399,0.34113,0.63718,1.1662,0.6226,0.13021,-9.4427
-1.0606,-1.9269,-2.2261,-1.152,-0.36185,-0.046143,-2.8127,-2.2917,-2.2557,-1.4304,-2.7179,-0.70747,-1.4497,5.4953,-4.6456,-0.98314,-1.8286,-2.1463,-1.0376,-0.2989,0.0041423,-2.7163,-2.3056,-2.2395,-1.3766,-3.0721,-2.1246,-0.6711,0.84615,-1.9673,-1.1482,-1.9474,-2.2,-1.5852,-0.70689,-0.14197,-2.3166,-2.3636,-2.2671,-1.9151,-2.5862,-0.10474,-2.5501,0.73042,-0.48237
0.59553,2.1652,2.772,1.5509,0.51801,0.13319,3.3358,4.1902,2.8955,2.2548,6.5675,5.038,2.3136,2.2248,4.179,0.49856,1.9554,2.6059,1.4589,0.45184,0.10341,3.0729,3.9081,2.7241,2.8549,6.4392,6.7684,1.4263,0.72915,1.4767,0.45201,1.5201,1.9099,1.2941,0.48966,0.11966,1.9837,3.2024,2.0051,0.6306,4.9259,3.9313,2.8791,0.20219,0.074803
0.79805,1.1421,1.1362,0.98036,0.72656,0.22938,1.2803,2.3753,1.4381,1.1738,2.2696,1.0674,0.87481,-1.9741,1.1805,0.97398,1.4277,1.4476,1.334,0.90261,0.51075,1.6535,3.3177,1.7587,1.6464,2.8882,1.8729,1.8526,-0.27265,1.3192,0.73156,1.0973,1.138,0.91488,0.71139,0.034972,1.2667,2.5005,1.3218,2.7294,2.5914,2.1253,-1.609,0.013658,0.65464
0.047703,0.083506,0.023973,0.50426,0.054614,-0.55658,0.66182,0.86892,1.9934,-3.4838,-0.086091,-7.8343,-3.2281,-6.0373,-0.017192,-0.036204,-0.062864,-0.08901,0.76885,-0.044646,0.68714,0.36434,1.0607,0.53507,1.4239,-0.023361,-1.8749,1.0426,-1.1514,-0.10113,0.09138,0.072376,0.049673,1.1639,0.065255,1.737,0.89663,1.8572,1.6046,2.7284,0.23363,-1.1576,2.3904,-0.7923,1.1261
1.1991,1.2111,2.4693,3.1018,1.0625,1.3012,3.3471,2.7815,3.4657,5.2841,1.7454,7.1239,5.1276,4.1414,1.448,1.2716,1.3673,1.718,2.063,1.1787,0.017364,2.8847,1.6911,4.8269,0.41072,1.3952,1.037,-0.1856,1.1998,1.2048,1.1671,1.2831,1.4385,1.9305,1.1032,1.1739,2.2349,1.282,3.6258,1.3427,1.0815,1.2459,2.0658,0.91679,5.092
-0.48352,-0.50631,0.85484,0.096849,-0.45289,0.54912,0.86076,-0.11325,0.13819,1.0042,-1.0332,0.71135,-0.23414,2.7075,0.82122,-0.26852,-0.29054,1.0222,0.31475,-0.25777,1.2262,0.97613,0.15992,0.060542,1.2993,-0.4732,0.71815,0.84666,-0.62286,3.5599,-0.12812,-0.15693,-0.10416,0.20588,-0.128,0.74228,-0.19707,-0.015043,-0.29643,0.81375,-0.17257,0.22035,0.48671,-0.16123,4.4478
0.022692,-0.0037302,-0.058666,0.35839,0.0069404,1.1056,-0.29932,0.027613,-0.40035,1.4055,0.31753,1.0877,0.45414,0.28848,2.4909,-0.1814,-0.22461,0.075188,0.53042,-0.19097,0.66758,-0.25075,0.1178,-0.48257,1.0173,-0.045454,0.8348,0.11005,1.7291,0.42928,-0.31576,-0.33833,1.6131,0.76117,-0.32012,-0.73653,1.0842,0.36882,0.088018,0.11355,-0.062335,0.10164,0.04287,1.3325,-2.2483
-0.88238,-0.61737,0.38374,-0.63056,-0.77215,-2.3459,1.3286,0.47343,0.062978,-0.35241,0.42648,0.18099,-1.9276,-11.434,-4.1089,-0.77441,-0.37057,0.99916,-0.02124,-0.66696,-2.6122,1.7062,0.67574,0.026969,-0.50453,0.059271,0.085028,-2.1144,-2.8499,-10.317,-0.64204,-0.25336,0.81757,-0.059187,-0.5478,-2.3285,1.7541,0.54307,0.11638,-1.07,-0.12956,-0.39417,-2.4201,-2.5861,-1.5834
-1.3721,4.1448,-6.6247,-5.6168,2.5655,-0.44092,0.20467,-3.7672,0.01762,-6.6991,-2.1895,-7.4853,-3.2712,1.2321,-1.1225,-1.5861,3.2895,-6.3598,-5.522,1.7978,-0.6204,0.53076,-3.4411,0.54633,-7.1242,-1.4082,-7.5548,-3.4095,0.5904,1.7574,-1.6459,2.3491,-4.9938,-4.7415,0.74979,-0.76338,0.63384,-2.6197,0.78645,-5.3063,-0.58595,-5.8061,-3.5475,-0.035756,-0.1884
0.00036264,0.31606,5.2024,0.42879,2.3589,-0.0045847,-0.92675,-3.6446,-0.82351,-0.93351,-4.391,-4.8786,-0.015868,8.0484,-4.8707,-0.0026368,0.66139,4.1606,-0.41371,2.5566,-0.0059531,-1.3709,-1.9469,-1.1409,-0.66637,-2.1649,-0.10318,-0.092734,-2.4965,5.2318,-0.042431,1.4177,1.8147,-1.902,2.936,-0.015443,-1.4356,-2.929,-1.4287,-2.4816,-2.5829,-1.7428,-0.22248,-2.2227,0.55337
0.015843,-0.18631,-0.23771,-0.15831,-0.28148,0.00022715,-0.019878,1.428,-0.01394,1.3926,2.3259,6.9804,0.052181,-6.1006,1.8084,0.011353,0.035553,0.83833,2.4615,0.16332,0.00017184,0.33674,2.0149,0.22957,3.9467,1.3504,4.8705,0.04137,1.7766,1.695,0.034381,0.076663,1.8402,3.6613,0.62935,0.005486,0.4618,2.7412,0.43497,3.6882,1.5975,4.603,0.27369,0.41448,3.0486
2.3133,0.36659,2.4441,3.9651,0.41755,0.0026677,0.34947,4.3661,1.0125,3.4959,4.0954,3.7012,-0.010073,-1.7905,3.1641,2.0911,0.2234,1.8199,1.4502,0.25493,0.0031015,0.15107,1.7717,0.65241,1.7617,2.2918,1.2358,0.00083434,-0.1713,-9.2127,1.9453,0.2,1.7431,0.71864,0.29667,0.00046452,0.030294,1.3318,0.50714,2.4671,1.7288,1.5984,-0.12431,0.61073,-2.3894
-2.2646,-2.6699,-3.9959,-3.3069,-2.5912,0.017664,-2.6064,-4.4645,-1.7243,-2.4755,-3.8745,-4.3578,0.0045457,0.85053,0.65721,-2.0124,-1.75,-3.7005,-3.9841,-1.5115,0.01371,-1.916,-5.345,-1.2457,-4.3024,-3.6195,-5.7914,-0.055401,0.63094,2.3499,-1.1842,-0.81179,-1.8245,-2.9091,-0.56838,0.0098331,-1.0352,-3.392,-0.69314,-4.0606,-2.3193,-4.7586,-0.035333,0.7402,1.1849
-0.049581,-5.8873,-3.6092,-1.2695,-3.8213,0.0018833,-6.3464,-3.301,-3.0127,-1.907,-3.1604,-3.0868,-0.0019294,-1.8904,-4.9877,-0.076655,-3.9033,-3.7257,-0.59862,-3.5669,0.0057025,-4.0441,-4.1963,-3.1075,-1.8679,-2.888,-4.3361,0.0061408,-1.4079,5.5443,-0.69855,-3.7633,-2.741,-0.66687,-3.6479,0.0093579,-3.713,-2.3143,-2.6988,-0.87226,-3.1596,-1.0544,0.014111,-1.3578,-0.63905
-0.0083954,2.3303,-1.1149,-0.10928,0.15189,-0.0066354,5.5924,4.5529,3.8466,0.93471,6.201,6.3212,-0.0057254,-0.36215,6.0591,-0.000869,-0.17594,0.32637,0.19252,-0.70619,-0.0070392,2.0838,5.8788,3.0105,1.7757,4.9772,7.8668,-0.0079671,0.97401,-7.8975,-0.063726,-0.21228,-1.8013,-0.37922,-0.98882,-0.0071503,1.3625,2.6743,1.6791,0.15517,3.3359,4.0327,-0.010008,0.62348,1.235
0.012863,1.0276,2.4289,0.5957,1.008,-0.002308,2.1567,1.561,1.091,3.2451,0.36072,0.89646,0.034114,1.7695,-3.4908,0.037386,1.5684,1.9939,0.86246,1.4108,-0.0031578,2.6451,2.1865,1.5698,3.9468,1.1416,2.0248,0.095486,-0.42609,-0.008101,0.053066,1.0048,1.7021,0.75079,1.241,-0.0039459,2.1047,1.66,1.9129,4.308,1.7924,1.6418,0.060739,0.16768,-3.8088
-0.0063008,-0.30127,-1.9862,-0.58783,-0.35543,0.0072553,-3.5031,-6.0727,-1.8462,-4.4843,-2.6011,-7.2136,-0.030138,1.2044,-0.68409,-0.038342,-0.89107,-3.0223,-0.95258,-1.0653,0.0058894,-2.2591,-4.573,-1.5468,-5.4855,-2.0431,-6.9739,-0.088512,0.45049,1.6246,-0.061014,-1.0353,-3.4802,-1.1265,-1.4345,0.0048915,-1.5207,-3.4354,-1.3594,-5.7967,-1.6833,-7.7286,-0.067013,0.6063,-0.27759
0.0042774,-2.295,-0.58138,0.0023619,-0.60562,0.0042791,-3.2499,-1.0329,-4.0278,-0.0054489,-2.962,-1.9334,0.0083374,-2.1323,-2.048,0.0051671,-2.159,-0.57112,0.00048629,-0.70023,0.0051721,-3.7966,-2.808,-3.2051,-0.10837,-3.5621,-3.0462,-0.0013201,-0.18171,3.6761,0.0056713,-1.9707,-0.45515,-0.033772,-0.64583,0.005658,-4.1353,-4.1725,-2.8291,-0.18171,-4.0407,-2.7142,0.02936,-0.98966,-3.1588
0.0016793,-0.35026,-0.029428,0.00051154,-0.0085116,0.00069089,-0.3135,-0.48415,-0.45162,-0.010204,-0.85072,-0.11647,-0.0073573,2.0605,-0.53988,0.00085791,-0.8671,-0.060651,0.00089175,-0.020812,0.00095622,-1.0261,-0.57062,-1.2763,-0.0047041,-0.66203,-0.83578,0.014555,-0.27747,-4.0197,0.00209,-1.3677,-0.096452,0.0014382,-0.032336,0.0015698,-1.4707,-0.43789,-1.5913,0.0014446,-0.74911,-0.7054,-0.026497,0.61761,-2.3118
-0.0053019,5.0681,0.67081,-0.0067695,0.34615,-0.011183,-1.9568,-0.37454,-2.5351,-0.0059599,0.43697,-0.28662,-0.018639,-0.29654,0,-0.011191,4.4477,0.66185,-0.0031026,0.29195,-0.0084749,-1.3575,-0.23893,-2.1009,0.0056547,0.54738,0.77143,0.0034329,-0.0224,0.31621,-0.0086928,3.6292,0.21764,-0.0052587,0.25228,-0.0062175,-1.2791,-0.23284,-2.1829,0.041166,0.67291,1.294,-0.026217,-0.085283,-0.6629
2.4973,2.1104,7.9347,5.9819,4.7252,0.88349,5.275,4.0517,4.023,0.1652,2.6215,2.6466,-0.050151,0.096918,4.7461,1.8546,2.8697,8.0747,5.8635,5.1074,0.15892,5.153,4.0789,3.2367,-0.19604,2.2544,0.91305,-0.047657,0.70279,1.9248,0.86567,3.835,8.387,5.3646,5.2913,-0.14952,5.6831,4.1156,3.204,1.4618,2.4862,-0.80975,-0.050859,0.71899,-0.085116
2.5582,-0.061678,-1.1442,-2.19,-0.56742,-1.0633,0.48187,-2.5519,0.7675,-0.22809,-3.5673,-0.62644,-0.04233,3.14,0.8254,2.9528,0.29122,-0.78161,-1.0517,-0.35226,0.75627,0.24789,-4.3458,1.9121,0.0065276,-0.14961,-2.1342,-0.074375,0.57639,1.7398,3.503,0.35512,-0.16833,0.40884,-0.18837,2.2128,-0.21975,0.18196,2.3064,-0.96526,1.0491,5.6951,0.003208,0.4521,6.4111
0.60494,0.46826,0.14086,0.8497,0.64954,0.62482,1.5758,-1.6757,1.2314,0.050166,3.8489,0.44813,0.03324,6.902,1.5866,0.63745,0.20075,0.20149,0.59784,0.3372,0.50393,1.3728,4.0809,0.65001,0.61542,1.2102,5.0002,0.053951,1.4127,2.5409,0.72505,0.18321,0.11376,0.15341,0.2418,0.045185,1.1918,0.5856,0.48882,0.4868,0.46097,-0.54345,0.22123,1.174,2.2515
-3.1422,-2.9022,-3.094,-2.5973,-1.7967,-0.41729,-1.1246,4.3345,-0.87842,0.51096,1.9828,5.5399,-0.060663,-9.1642,-1.5648,-1.5134,-1.7379,-2.891,-2.8075,-0.88174,-1.383,0.21042,-0.20141,-0.85524,-0.14724,1.0346,3.3718,0.24657,-1.9882,-0.44468,-0.30684,-1.0856,-2.1534,-2.2416,-0.50044,-2.1372,1.3361,-0.773,-0.47017,-1.1906,0.24047,2.0288,-0.3278,-1.323,-1.5772
0.43273,0.40202,0.81014,0.80029,-0.082158,0.14798,0.13295,1.194,1.4795,1.4542,0.56825,2.4586,0.14742,7.188,-0.33512,-0.29441,-0.18947,0.70528,0.8205,-0.49213,0.25544,-0.39557,2.1005,1.4009,2.2154,1.3967,3.7866,-0.18918,1.3449,-0.72123,-0.72812,-0.60337,-0.047589,0.13958,-0.64369,0.42485,-0.83314,1.812,0.75688,2.8799,1.8106,4.2835,0.16767,1.017,-5.4689
